pageid,category,is_bio_like
81278302,Category:Cacti of South America,False
81278302,Category:Flora of Brazil,False
81278302,Category:Pilosocereus,False
81278302,Category:Plants described in 2004,False
81278303,Category:Beetles described in 1954,False
81278303,Category:Beetles of Sri Lanka,False
81278303,Category:Cassidinae,False
81278303,Category:Cassidinae stubs,False
81278308,Category:Beetles described in 1977,False
81278308,Category:Beetles of India,False
81278308,Category:Cassidinae,False
81278308,Category:Cassidinae stubs,False
81278308,Category:Fauna of Kerala,False
81278308,Category:Fauna of Sikkim,False
81278320,Category:American art educators,False
81278320,Category:American designers,False
81278320,Category:American graphic designers,False
81278320,Category:American women curators,False
81278320,Category:Design educators,False
81278320,Category:Massachusetts College of Art and Design faculty,False
81278320,Category:Rhode Island School of Design alumni,False
81278320,Category:Women graphic designers,False
81278330,Category:Beetles described in 1884,False
81278330,Category:Beetles of Africa,False
81278330,Category:Cassidinae,False
81278330,Category:Cassidinae stubs,False
81278330,Category:Fauna of East Africa,False
81278330,Category:Fauna of South Africa,False
81278330,Category:Fauna of West Africa,False
81278345,Category:Beetles described in 1919,False
81278345,Category:Beetles of China,False
81278345,Category:Beetles of India,False
81278345,Category:Cassidinae,False
81278345,Category:Cassidinae stubs,False
81278345,Category:Insects of Southeast Asia,False
81278365,Category:2025 UCI ProSeries,False
81278365,Category:2025 in German sport,False
81278365,Category:European cycling race stubs,False
81278365,Category:German sport stubs,False
81278365,Category:Münsterland Giro,False
81278365,Category:October 2025 sports events in Germany,False
81278376,Category:Government gazettes,False
81278376,Category:Law of Algeria,False
81278376,Category:Newspapers established in 1962,False
81278399,Category:1988 births,True
81278399,Category:Alternative for Germany politicians,True
81278399,Category:German politician stubs,False
81278399,Category:Living people,True
81278399,Category:Members of the Landtag of Hesse,False
81278419,Category:Boxing trainers,False
81278419,Category:British Army personnel,False
81278419,Category:British Army soldiers,False
81278419,Category:English male boxers,False
81278419,Category:Living people,True
81278424,Category:2024 establishments in Canada,False
81278424,Category:Canadian far-right political movements,False
81278424,Category:Canadian nationalism,False
81278500,Category:1981 births,True
81278500,Category:21st-century Brazilian politicians,True
81278500,Category:Brazilian Deputy stubs,False
81278500,Category:Democratic Labour Party (Brazil) politicians,True
81278500,Category:Living people,True
81278500,Category:Members of the Chamber of Deputies (Brazil) from Ceará,False
81278561,Category:Aleppo,False
81278561,Category:Battles of the Syrian civil war,False
81278561,Category:Conflicts in 2025,False
81278561,Category:History of Aleppo,False
81278561,Category:Military operations of the Syrian civil war in 2025,False
81278561,Category:Syrian civil war stubs,False
81278561,Category:Urban warfare,False
81278562,Category:Endemic molluscs of New Zealand,False
81278562,Category:Gastropods described in 1995,False
81278562,Category:Gastropods of New Zealand,False
81278562,Category:Punctidae,False
81278562,Category:Taxa named by Frank Climo,False
81278562,Category:Taxa named by James Frederick Goulstone,False
81278573,Category:Military units and formations established in 1923,False
81278586,Category:Data management software,False
81278586,Category:Database engines,False
81278586,Category:Database management systems,False
81278586,Category:Lists of software,False
81278586,Category:NoSQL,False
81278605,Category:1980 births,True
81278605,Category:21st-century Spanish women politicians,True
81278605,Category:21st-century mayors,False
81278605,Category:Andalusia politician stubs,False
81278605,Category:Living people,True
81278605,Category:Mayors of places in Andalusia,False
81278605,Category:Members of the 12th Parliament of Andalusia,False
81278605,Category:Provincial deputation presidents of Spain,False
81278605,Category:Spanish Socialist Workers' Party politicians,True
81278605,Category:Women mayors of places in Spain,False
81278605,Category:Women subnational legislators,False
81278618,Category:Eastern Orthodox church buildings in North Macedonia,False
81278618,Category:Macedonian Orthodox Church,False
81278628,Category:1929 births,True
81278628,Category:2013 deaths,True
81278628,Category:Academic staff of the University of Saskatchewan,False
81278628,Category:Canadian opera directors,False
81278628,Category:Canadian operatic mezzo-sopranos,False
81278628,Category:Musicians from Winnipeg,True
81278628,Category:University of Manitoba alumni,False
81278628,Category:University of Saskatchewan alumni,False
81278628,Category:Voice teachers,False
81278631,Category:Angianthus,False
81278631,Category:Flora of Western Australia,False
81278631,Category:Plants described in 1837,False
81278631,Category:Taxa named by George Bentham,False
81278638,Category:1870s painting stubs,False
81278638,Category:1876 paintings,False
81278638,Category:Landscape paintings,False
81278638,Category:Oil on canvas paintings,False
81278638,Category:Paintings by John Everett Millais,False
81278638,Category:Rivers in art,False
81278638,Category:Scotland in art,False
81278638,Category:Waterfalls in art,False
81278643,Category:Disambiguation pages,False
81278654,Category:2000 video games,False
81278654,Category:Classic Mac OS games,False
81278654,Category:Windows games,False
81278660,Category:21st-century American economists,False
81278660,Category:American economists,False
81278660,Category:American education writers,True
81278660,Category:Brookings Institution people,False
81278660,Category:Education economists,False
81278660,Category:Living people,True
81278660,Category:Michigan State University alumni,False
81278660,Category:Tulane University faculty,False
81278668,Category:2008 video games,False
81278668,Category:I-mode games,False
81278668,Category:Role-playing video games,False
81278688,Category:2024 singles,False
81278688,Category:2024 songs,False
81278688,Category:Interplanetary Criminal songs,False
81278688,Category:Kettama songs,False
81278692,Category:Graph operations,False
81278692,Category:Graph theory,False
81278698,Category:Culture of Georgia (country),False
81278698,Category:Drinking culture,False
81278698,Category:Georgian words and phrases,False
81278699,Category:1899 deaths,True
81278699,Category:19th-century Greek lawyers,False
81278699,Category:19th-century Greek poets,True
81278699,Category:Greek poet stubs,False
81278699,Category:People from Cephalonia,True
81278709,Category:Living people,True
81278709,Category:National commanders of the Civil Air Patrol,False
81278725,Category:1972 births,True
81278725,Category:French MEP stubs,False
81278725,Category:Génération.s politicians,True
81278725,Category:Living people,True
81278725,Category:MEPs for Île-de-France 2014–2019,False
81278725,Category:Socialist Party (France) MEPs,False
81278749,Category:5-HT2A antagonists,False
81278749,Category:Abandoned drugs,False
